PC1,spam
-856755.9982421612,0
-856070.3981562572,0
-836646.7169972815,0
4850414.328965382,1
2451961.5784298265,0
-851462.682378662,0
-850564.9525095122,0
-219097.83057419222,0
-856544.2444992954,0
-856134.3946848692,0
-856756.037420576,1
-856756.0001671037,1
807339.430546095,1
-843965.4533112101,0
-856067.3683608806,0
-12694.078409288195,0
-653562.7406389458,0
-842152.3511638242,1
-856757.1469956086,0
-856756.012341332,0
-856756.1396590689,0
-856756.0033209287,1
-856756.4108382534,1
-803284.34217497,0
4959860.326545798,1
-270715.18920659856,1
-856727.0064743451,1
-465916.44970073056,0
-856757.3490196943,0
-856756.402305004,1
-856756.4874191384,1
-856756.107304599,1
-856756.8479423281,1
-856756.0431128618,1
4972058.326287424,1
-856657.6247739742,0
-783451.0465836236,0
-849232.00733086,0
-856756.0781628587,1
264615.6800070937,0
-856756.855864696,1
-856755.9984826341,0
-609149.4857846132,0
-856756.2145481445,1
5983931.575203507,0
2028824.849848155,0
53136.44709723198,0
-856756.0482631368,1
35838.98028345371,0
-816633.0105415969,0
-856756.1420948369,1
-856212.6744948131,0
-796534.9996407607,0
-751693.8054116678,0
-856745.1190234291,0
-675182.6616127859,0
-856756.0179794749,1
-856756.8557294818,1
-856755.9982291228,1
-856756.3684213101,1
-856749.4080066861,0
-856756.6915910704,1
6947348.606834581,0
-854565.1517911737,0
-856756.7030446379,1
-856757.114130913,1
-856756.044709621,1
2694845.3901146757,0
184536.33582589473,1
-852198.2589491141,1
-856376.0797332431,1
-856756.2438140757,1
-856192.9328326165,0
-856756.251518518,1
-856756.4046696039,1
-856756.0718534014,1
-856756.002119221,1
-856756.0152466049,1
-856068.0547815608,0
-856757.114107969,1
-856756.3850736989,1
-848209.3774932188,1
-856756.013433479,1
-856756.870006671,1
-850324.9993729732,0
-856755.9977480589,1
-856755.9990193499,0
1325571.5595803517,1
-856756.0154985704,1
2135486.947656801,0
-856756.4573297377,1
-856756.015462756,1
-856756.7081521053,1
4841219.329184568,1
-856757.1141439122,1
-856756.1496174596,1
-852065.25919105,1
-856757.401640155,1
-856756.5125343115,1
-789620.141079499,0
-840642.6688964696,0
359962.7454239597,0
-856756.7128500718,0
-830018.3363136891,0
-856756.4242794678,1
-854338.9243251885,0
1546148.701209276,1
-856756.01333634,1
-428304.20322546514,0
-856756.8545519114,1
-856756.9561319252,0
-856755.9980610467,1
-856756.8699941037,1
-856756.3131252405,1
-856756.0417551944,1
885069.8631715329,0
-855867.8585981881,1
-856756.8546621557,1
-856756.0094386026,1
-856756.0430509917,1
7652748.81798696,1
-856756.5430503648,1
-711387.256255777,0
-848430.2636074792,0
-822979.9690470329,0
-706440.0686120526,0
-856756.0015471297,0
-598909.8000422238,0
-856757.1144573864,0
485884.62465695536,0
-856756.5673688261,1
4850414.32891809,1
7222152.901255055,0
9495568.757760884,1
-856756.8555489923,1
-856756.85571299,1
-854297.212578437,0
-461167.4908509454,0
-845443.9985989158,0
-315302.36398686946,1
-856756.3446172832,0
-678215.8243735712,0
-856755.9982912277,1
-856756.0938762797,1
-856756.8607775489,1
356039.6915855118,0
-856745.1145053054,0
-610506.5498428573,0
-856755.9980266982,1
-856756.8546285281,1
-856755.998342685,1
-856757.114404468,1
-856756.1798346572,1
-856756.1173160837,1
-856756.0009539917,0
-856756.7301801778,1
-856756.1958033507,1
-856755.9983284742,1
-856756.1620455596,1
-856756.7858690063,0
7262349.887494954,1
181444.47382201138,1
-856755.9983699011,1
-856757.1151771479,0
4959860.326510783,1
-278269.7619604359,1
-780468.0808043223,0
-856756.0393378475,1
-478955.5319143663,0
-856756.6879812005,0
-856756.6577788909,1
-223910.66066483525,0
-856757.1141198617,1
-772215.7117987778,0
-856756.4163665366,1
-420647.7713881311,0
-856756.00980191,0
-856756.5130857474,1
-850752.5128207266,0
-577272.958324543,1
-856756.8557572177,1
-731694.3234669117,1
-775339.6387964542,0
-463094.0033315623,1
-18687.674299915554,0
-856755.9987259766,1
-779454.3033236916,0
-856756.5200793701,1
-856756.2906618132,1
-856757.1141168423,1
270268.6141577094,1
-856755.9991151226,1
-856756.2339842166,1
-856756.8543354876,1
-855178.2263652179,0
-531319.5408419485,0
-774253.9994679332,0
-854493.1696150736,0
-856756.0970265552,1
-852117.260572596,1
4519540.90214212,1
-856069.0542210155,0
4850414.329064433,1
-854814.937219629,0
-856756.3850771419,1
243932.14716914564,0
-856641.8230272221,0
-852391.402386024,1
-856745.1133323193,0
-856756.090211257,1
-856755.9979276884,1
-856756.8546597451,1
-856756.1306534123,1
-856756.3103071486,0
-856756.2587778133,1
-818135.6739747431,0
4850414.328942009,1
-856755.9982858112,1
4841219.329157459,1
-856756.6987546149,1
-856757.1149743503,0
-855818.211571024,0
-856756.0148466813,1
-652656.0169131568,0
4840736.812928866,0
-856756.8545289584,1
-856756.7059487029,1
-540797.7584688393,1
-852391.402389026,1
-856755.9984251097,1
-850426.9530572925,0
-856756.1053434617,1
-854569.1515073511,0
-856755.9990122342,1
-170955.5266601973,1
-707911.38204846,0
-224755.38761798816,1
3652293.934477813,1
-856756.0181900866,1
-852087.2601487853,1
1288269.7225822243,1
-856756.0498386963,1
-856756.0126143217,1
-856756.9074861548,1
-659292.3176640901,0
-845250.122392986,0
4959860.326405438,1
-770681.9029233084,0
-852099.403925589,1
-838494.108744356,1
-802283.3493885447,0
-856756.0067123863,1
2040692.74080585,1
-852767.2382541482,0
-853782.8783316964,0
4806562.931646008,0
2271596.963249083,1
6248718.8275794,1
-52969.00869018247,0
-732256.6488198224,1
-856755.9982856194,1
-856521.4414937118,0
4041429.5695205354,0
-846638.8906853498,0
-856756.0028267798,1
-828532.5122189425,0
5795217.296175823,1
-855238.874142196,0
47145.30502065236,0
-856756.5948824481,0
-776892.9992834311,1
-856756.6577506431,1
-856756.5145655212,1
-833267.3641996607,0
-856756.5758363968,1
-856756.0417162859,1
5864139.905463841,1
-852087.260308059,1
-803643.0100467732,0
909938.5015772855,0
-856756.0659585833,1
-800047.7343389774,0
1106734.7189319376,1
-856757.1141319149,1
2022677.9648564393,0
-813559.2563887637,0
-800526.4610234374,0
-856756.2328315503,0
-856068.0542801315,0
-849454.2240953095,0
-856756.6404655976,1
7007765.823658609,1
-840815.6395892818,0
-856725.1799882659,1
-851296.7949454831,0
-856756.4127663765,1
2021807.538895233,0
-842152.3511398943,1
-387438.0367416411,1
-41452.36455984472,0
4850414.328920096,1
-853856.719310633,0
-856756.7552988861,0
-856182.808576463,0
-848901.2884104066,0
-856756.4782656152,1
-856756.6370164845,1
-856745.124086884,0
-838494.1088155876,1
-804314.2339024729,0
2781975.8405296714,0
-854179.8414338825,0
-856756.4263022018,0
-856756.0051567054,0
-856745.1136252184,0
-856756.2431233601,1
-856721.9993688037,0
-856755.9985390588,1
2870853.4291685387,1
6526731.884131969,1
-503188.3510250119,0
1618836.959949412,1
369149.56542275904,0
-856749.4080446782,0
4850414.328914065,1
576279.295810724,0
-816267.0076091216,0
-530891.9004080431,0
3006171.355450156,0
3582455.9304000265,1
-856755.9983284823,1
-856755.9985523677,1
4972058.326402943,1
-856756.1340290509,1
-856757.1140987688,1
-856756.0996839135,1
-854617.820925926,0
-856756.0304033587,1
-856756.015305437,1
-856756.131778448,1
-856756.9670381403,0
-794600.8444235406,0
-710609.0003010363,0
-856745.1132883771,0
760816.1510518893,1
-832750.8119032568,1
-856756.0159619459,1
-847599.0223189645,0
-830818.3959041974,0
-680828.0616429809,0
-856757.2231959911,1
-837584.3172992592,0
-573056.5809503619,0
2271981.9588248385,1
-856756.8546679405,1
-846138.2867236355,0
9381684.759175997,1
-856756.6387019383,1
2865610.7344266744,0
-856756.6446269881,1
373925.51009926025,0
280243.98746568745,1
-856756.645958287,1
-856756.6894753545,1
-856756.6032371122,1
-770294.9033670191,0
-856756.1328891973,1
-790975.9993202053,0
-698700.5947844555,0
-856745.1150757194,0
-399108.8874886729,0
-715632.0001788281,0
-28320.80538787716,0
-16022.416744447662,0
961109.9791776397,0
-856755.998164352,0
19829.02904544794,0
7529766.81618208,1
-856157.1882885838,0
-856756.49099974,1
-856756.0091369455,0
-856756.0301903889,1
1423712.9112933176,0
-394321.3654293872,0
-856757.1149036692,0
-853145.2970650645,1
-202637.3648917838,0
-850068.4379323854,0
-856756.997114489,1
-856756.8700066711,1
-856756.0659585833,1
-853411.3978381002,0
-735015.7921082999,0
498845.21277376346,0
-420470.3630726456,0
438168.7637609168,0
-856620.8298497584,0
-856756.356032144,0
-856756.3058968016,1
4850414.328930169,1
1213510.1629329524,1
-747499.0002675198,0
-533362.8497903121,0
-547374.3247107196,1
-374752.35505359905,0
-547604.4284586977,1
-357591.0293122342,0
-638011.0143520358,0
-856756.3576850119,1
8625252.40311065,0
-856756.389164647,1
2655611.732697347,1
-856755.9984200295,1
-856756.8545450316,1
-856756.6989250925,1
-844336.2536064829,0
-856756.6205492002,0
114001.72692619055,0
-854555.1700427374,0
-856756.1512008904,0
-456862.2961486178,1
-856745.1140458018,0
-833431.4034179107,1
-856756.8558595562,1
3233303.9509102823,0
-856757.1146314109,0
-856756.0159478886,1
-288960.96947456966,1
-856756.0428494377,1
-856757.1141198215,1
-330972.4900418706,0
-260360.74303572846,0
-831607.9547018372,0
-856756.0352711327,1
-856755.9991014533,0
1294754.8374084504,1
-362374.0051129826,0
-834056.9278448893,0
-856757.1141349282,1
-856756.9181194148,1
-856757.0032771445,1
1496275.608102641,1
-856756.081656137,1
-856756.1152591227,1
2312613.9551929217,0
4850414.32892004,1
-804391.9302700364,0
-856756.4295671525,0
-443994.2850651807,0
-852087.260816381,1
287372.98745351576,0
-842638.9989382729,0
-856756.3895427804,0
-856756.8546769173,1
-856756.1034476858,1
-766517.9995416745,1
-856756.0976215334,1
-855775.1614420239,0
-856757.1140809675,1
-854421.0835982978,0
-852115.2593451266,1
1786437.968757541,1
-856756.8700517594,1
5563478.665220066,0
-422228.2909615467,0
-856756.5843593326,1
-856757.1146126096,0
-843460.1289887571,0
-856756.8227746193,0
115394.9891894533,0
-636837.51579448,0
1670892.8733091382,1
-228441.3950156141,0
-856755.9984713104,1
-837002.8733440051,1
-856756.5384752175,0
-856756.0091172656,1
-856757.22321553,1
4850414.328920096,1
-845249.1310943138,0
-856756.0378543991,1
-819527.1825669238,1
1885668.9678830695,0
-844336.2535800475,0
-856756.5193977798,1
-407816.8183557296,0
-856756.3135976007,1
-856757.1146969803,0
-816879.7861224132,0
-847925.1339777469,0
-855061.1756805785,0
-323324.0172150008,1
-856755.9985440406,0
-856756.3454364674,1
1405199.816813998,0
-856756.0246438358,0
-856745.1145505696,0
-856757.2494612398,0
-447124.65940258285,0
-729091.8518628145,0
-856756.0028805633,0
-856372.146663816,0
-856756.855833728,1
1196353.3265090273,0
4850414.329066437,1
-856756.0378548912,1
-650995.580453518,0
-856757.114163757,1
-844317.1902118186,0
-855418.9234341079,0
4008090.2392981458,0
-856756.0907169096,1
-855244.844691718,0
-856756.3203321672,1
-856756.0023969617,1
4850414.328814624,1
-856757.1141409548,1
-856756.855511489,1
-856756.016850288,1
-809679.7880582226,1
1445124.9728595903,1
-528034.0145887424,0
-856756.530038656,0
-856756.2665144528,1
-844322.3489201171,0
2150835.8452429846,1
9563014.711191524,1
-492175.3773553232,0
-853248.9981782332,1
-856754.8570649858,0
1417573.3779750331,1
-856755.9980510904,1
-856756.8213816115,1
-586904.9463014308,0
-856756.0334047532,0
-856756.3025189074,1
-729815.0504994501,1
-656175.3422752449,0
-856756.0873323609,1
-856472.1767835726,0
-619108.3641598459,0
-856756.1814598483,1
-855037.0722551811,0
-117197.76967122988,0
-856148.7442759052,0
-831620.2972219081,0
-856756.6089710242,1
-54022.37318125088,0
-856756.8046095365,1
-856625.2378504383,0
-856749.4081485425,0
-856756.8543326935,1
2353350.042327917,0
-856749.4081075098,0
-852087.2606012659,1
-856755.9985267476,1
-856756.6766993005,1
-856755.998748498,0
8927828.271664262,1
5474474.608058325,1
-743872.7953463001,0
-856757.2233068234,1
-849394.9006510512,0
-856756.201840394,1
-856756.8558565491,1
-574274.0032408577,0
-683465.0272928824,0
-215023.0066030604,1
-803568.0805219539,0
-856756.0083787018,1
-856734.6185306336,0
3855124.6142422524,0
-856756.0467465338,1
467420.84696207184,0
4841219.32918245,1
4850414.32889488,1
-856756.8231427744,0
-578775.4782136012,1
-832815.1073719052,1
-856756.8227807257,0
-808194.2343529034,0
-336625.49031399644,0
-856757.1763777888,1
-856756.0224505785,1
-856755.9985608544,1
-856756.007874853,0
-856756.5458201236,1
-286207.0054331585,0
873331.4898960161,0
4363782.5719238445,0
-845066.1228135244,0
-856756.0126143132,1
485841.98501386086,0
-834545.2057372238,1
-802642.1503537078,1
-839305.3227179546,0
-856749.4080370176,0
-856757.1141198556,1
3446650.3065246264,0
-856756.3448518553,1
2235.9911986251827,0
-768935.9498115671,0
-856756.9980134985,0
-852087.2605235903,1
-606107.3648461986,0
-856756.9934564582,0
-856756.8479730621,1
5354619.925229815,1
4963202.130769507,0
6952852.8796674125,0
-856756.9674579264,0
-685769.5877952387,0
-856749.4081235629,0
6926034.883249539,0
6518891.820816351,1
-823412.1150389432,0
-779169.9996739215,1
-746890.8434034596,0
-856756.8228887763,0
-856756.120669172,1
-855466.8436451436,0
-82533.10644280759,0
1836874.1743763285,0
-856756.4295224269,1
-807812.327797893,0
-856756.6988884645,1
-856465.9824933881,0
-856756.7837596692,1
-855439.9983481469,0
-856075.0546080974,0
-592253.0027100085,0
653555.048360973,1
-856755.9983884164,1
6548322.606517597,1
-674031.0008455245,0
67670.63674311957,0
-856072.3976894785,0
-856756.0443829383,0
-856756.8556516601,1
-848071.3266958436,0
-856756.4607856219,1
-258411.35325755272,1
-788018.0659001325,0
413165.84483386076,0
-856756.0729974541,1
-856756.8544695509,1
-643470.6491546824,0
-856757.127049189,1
-856756.9597021795,1
3129656.870797242,0
-340065.53469258745,0
-561952.0022165335,0
-846129.0203749065,0
-856725.18004864,1
1719995.712713427,1
-845700.8325302501,0
-834565.3195855336,0
-856757.114682006,0
126579.72125557507,0
-855769.161590539,0
-856756.1034642733,1
-856756.0137240116,1
-856756.0917829936,1
726609.9817754162,0
-854570.1516866806,0
-856756.8546744023,1
-856756.7485309994,1
3616519.7939193673,1
-856756.0046271147,1
-851012.3687291585,0
-856755.9983670078,0
-856756.5309922629,0
2168361.710242908,1
-856756.6480520174,0
-856757.1146128273,0
-856069.3982087729,0
-733971.851335267,0
2459718.3228992457,0
-457099.37373668264,0
-856756.5141442303,1
-838793.1085413481,1
-749681.8829884452,0
-856756.891492026,1
-856756.0108324843,1
-856745.1148411817,0
-856755.9984585603,1
-288926.0533993292,0
-856756.762573231,1
-856756.38989329,1
-856725.1799880468,1
-856756.8113661435,0
-853232.9984777665,1
-823329.2290674187,0
-856756.8545187385,1
-856494.7349649838,1
-856756.3907573527,0
-856756.4716299968,1
-703906.000488122,0
-827756.3869518408,0
1162566.5701987562,0
-779832.8970419485,1
460067.8428428514,0
-165609.37594077573,0
4226000.935812307,0
-856756.4623847579,1
-856756.1848774189,1
-856749.4079973545,0
-856757.1150065213,0
559315.9402614051,0
-856756.3459606963,1
-856725.1801311678,1
-856756.2035938607,1
-854664.4065169635,0
-856745.1152054603,0
-855775.1615547492,0
-856372.1467581089,0
-841161.7294362442,0
-856575.9490998948,0
5772671.77076693,0
-856756.6101473661,1
-856757.1141378856,1
-788999.797593727,0
4959860.326405383,1
-856756.0151276395,1
-856756.0374204644,1
-856756.414557797,1
-856757.1140566763,1
-847171.5192136719,0
-856756.3897733501,1
-720244.926300812,0
-856756.2379349371,1
-614222.0251811857,0
4850414.328793478,1
-856094.1017443918,0
8641569.85813251,1
627219.8669305228,0
-856694.134518511,0
-856756.8545500197,1
-856755.9985673393,1
-846418.6165135234,0
-856756.5129943868,1
-856756.0141640407,1
-855757.8541499368,0
-852797.3446105948,0
-856756.812765855,1
-856755.9993855648,1
-856755.9983034347,1
-856756.6523849296,1
-856756.8178095438,0
-340828.10510621924,0
-856756.2566087301,1
-856756.3899969063,1
-856756.0513315104,1
-841640.4502357297,0
-266958.12190993654,0
-856755.9982323145,1
-839060.926624697,1
-856755.9985428534,0
137404.736949677,0
-856756.0092163295,0
4850414.328913841,1
1417421.9733123984,0
-856756.0326220244,1
1715688.3450516732,0
8397.990385462996,0
-856756.9597950106,1
-856756.0088787079,1
-856756.1431510389,1
-116211.69118584087,0
-854060.1598805623,0
-852988.932686447,0
-823062.9990705793,0
-490528.06802408054,0
-732931.1858127206,1
-856756.5949000325,1
-541379.8665518606,0
-856756.402305004,1
-856755.9984912925,1
-856756.0728470647,1
-817694.3570630645,0
-834223.9756980495,0
-856745.114240829,0
-832815.1077585206,1
-856755.9977565059,1
4850414.328896773,1
-856756.1928765712,1
-854035.785211097,0
795368.1111530586,1
-373062.30394637224,0
-856756.3077138902,1
-856756.6004432787,1
-856547.1964373346,0
3049363.4368622913,0
-856755.998406987,1
-856376.1463171182,0
-777459.7175786735,0
19871.730332110077,0
-856756.5181546292,1
8509394.888895085,1
-853562.284172722,0
-842036.370963517,0
-803747.1988277416,0
-843138.2409342683,0
-832299.109898961,1
-849104.8609902291,0
-856725.1800935571,1
6158759.765471968,0
-856744.1135970961,0
157551.57270327362,0
150533.9767586789,1
-856756.8700379677,1
-856756.0151239826,1
1547533.972259127,1
-854567.1514905556,0
-729219.3367945321,0
-818146.9545277635,0
-856756.0279828648,1
-856756.570754555,1
4841219.329178315,1
-856756.3472646453,1
-855462.843722299,0
-856642.8231205858,0
4052961.8070501783,1
-856756.092097416,1
-856756.8901202934,1
3184835.9329344914,0
-856756.0893385296,1
1015671.6627092961,0
4841219.329157236,1
1634229.8198446115,0
-736071.4820613639,0
-683198.4714001697,0
-856745.1145290999,0
-856745.1137551924,0
-841369.9137042967,0
-856757.146967322,0
-856725.1799880468,1
-856755.998434888,1
45048.640651866444,0
-512111.0030662237,0
5334841.924803733,0
-856756.0124349947,0
-856756.0413274738,1
-856742.4842464487,0
4959860.3265791945,1
-856756.0017927258,1
683527.8155186799,0
-856687.4075090019,0
-848889.2070518822,0
-856745.1152771399,0
-856755.9983256169,1
-614709.8615821742,0
-856628.4967742584,0
-856756.2760999738,0
4850414.328919984,1
-779169.9996734011,1
4850414.328925918,1
-856755.9985671686,0
-856756.7044849902,1
-789714.9987920278,1
4850414.328908618,1
-856755.9995287722,0
-856755.9975353269,1
-855826.0089379003,1
-779013.7963067438,1
-856725.1800484686,1
-856564.194850111,0
